end_date,days_left,pollster,sample_size,biden,trump
2020-09-07,57,Emerson College Polling Society,500,57.89,39.63
2020-09-07,57,SurveyUSA,553,48.8,40.1
2020-09-07,57,Qriously,2013,47.02,40.79
2020-09-07,57,Change Research,1033,39,53
2020-09-07,57,Hart Research Associates,1202,51,43
2020-09-07,57,Marist,771,53,44
2020-09-07,57,Morning Consult,791,51,43
2020-09-07,57,Morning Consult,901,49,46
2020-09-07,57,Morning Consult,657,49,43
2020-09-07,57,Morning Consult,3914,50,45
2020-09-07,57,Morning Consult,1486,46,48
2020-09-07,57,Morning Consult,1455,52,42
2020-09-07,57,Morning Consult,649,49,44
2020-09-07,57,Morning Consult,1592,48,47
2020-09-07,57,Morning Consult,1963,45,50
2020-09-07,57,Morning Consult,2227,50,45
2020-09-07,57,Morning Consult,2829,46,46
2020-09-07,57,Virginia Commonwealth U.,693,53,39
2020-09-07,57,USC Dornsife,5144,52.120000000000005,41.504999999999995
2020-09-06,58,Research Co.,1114,49,41
2020-09-06,58,Change Research,470,49,45
2020-09-06,58,Change Research,1144,49,46
2020-09-06,58,Change Research,876,49,43
2020-09-06,58,Change Research,442,49,47
2020-09-06,58,Change Research,829,50,46
2020-09-06,58,Change Research,501,50,44
2020-09-06,58,Léger,840,47,41
2020-09-06,58,Change Research,1902,49,43
2020-09-06,58,Morning Consult,12965,50,43
2020-09-06,58,SurveyMonkey,10478,52.16,46.24
2020-09-06,58,TargetSmart,835,51,44
2020-09-06,58,Targoz Market Research,1039,47.5,46.3
2020-09-06,58,Marist,766,48,48
2020-09-06,58,Morning Consult,770,51,43
2020-09-06,58,POLITICO/Harvard/SSRS,1459,52,42
2020-09-06,58,USC Dornsife,5163,52.15,41.43
2020-09-06,58,USC Dornsife,5162,52.61,40.84
2020-09-05,59,Morning Consult,12000,50,44
2020-09-05,59,SurveyMonkey,13796,51.79,46.55
2020-09-05,59,The Tyson Group,600,42,48
2020-09-05,59,Fabrizio Ward/Hart Research Associates,800,47.8,44.6
2020-09-05,59,Fabrizio Ward/Hart Research Associates,433,58,35
2020-09-05,59,Fabrizio Ward/Hart Research Associates,367,49,45
2020-09-05,59,Morning Consult,763,50,44
2020-09-05,59,USC Dornsife,5131,52,41.49
2020-09-05,59,USC Dornsife,5130,52.5,40.8
2020-09-04,60,YouGov,2433,52,42
2020-09-04,60,YouGov,978,50,44
2020-09-04,60,Morning Consult,12000,51,43
2020-09-04,60,SurveyMonkey,16337,51.19,46.99
2020-09-04,60,Redfield & Wilton Strategies,830,48,43
2020-09-04,60,Redfield & Wilton Strategies,670,50,41
2020-09-04,60,Morning Consult,775,51,44
2020-09-04,60,Susquehanna,498,44,42
2020-09-04,60,USC Dornsife,5131,52.15,41.48
2020-09-04,60,USC Dornsife,5130,52.91,40.64
2020-09-03,61,Rasmussen (Pulse Opinion Research),1000,52.87,44.29
2020-09-03,61,Trafalgar Group,1022,45.6,48.7
2020-09-03,61,We Ask America,500,44,49
2020-09-03,61,Glengariff Group Inc.,600,47,42.3
2020-09-03,61,Morning Consult,12000,51,43
2020-09-03,61,SurveyMonkey,16839,51.39,46.7
2020-09-03,61,OnMessage Inc.,800,44.8,50.5
2020-09-03,61,Redfield & Wilton Strategies,1093,47,44
2020-09-03,61,Redfield & Wilton Strategies,967,51,40
2020-09-03,61,Redfield & Wilton Strategies,951,43,44
2020-09-03,61,Redfield & Wilton Strategies,1053,48,43
2020-09-03,61,Marquette Law School,688,48,44
2020-09-03,61,Greenberg Quinlan Rosner,800,51,46
2020-09-03,61,Morning Consult,797,52,42
2020-09-03,61,USC Dornsife,5115,52.21,41.18
2020-09-03,61,USC Dornsife,5114,53.09,40.39
2020-09-02,62,Rasmussen (Pulse Opinion Research),1000,51.980000000000004,45.879999999999995
2020-09-02,62,Harris Poll,1493,53,47
2020-09-02,62,Morning Consult,12000,51,43
2020-09-02,62,SurveyMonkey,16423,51.32,46.73
2020-09-02,62,Opinion Insight,800,46.333333333333336,46.666666666666664
2020-09-02,62,University of Texas at Tyler,901,46,48
2020-09-02,62,Research & Polling,1123,54,39
2020-09-02,62,Morning Consult,810,52,42
2020-09-02,62,USC Dornsife,5097,52.17,41.32
2020-09-02,62,USC Dornsife,5096,52.64,40.81
2020-09-01,63,Redfield & Wilton Strategies,1596,49.14,40.75
2020-09-01,63,Harper Polling,501,48,45
2020-09-01,63,Morning Consult,12000,51,43
2020-09-01,63,SurveyMonkey,12929,51.73,46.42
2020-09-01,63,Beacon Research/Shaw & Company,772,49,40
2020-09-01,63,Beacon Research/Shaw & Company,722,50,46
2020-09-01,63,Beacon Research/Shaw & Company,801,50,42
2020-09-01,63,Monmouth U.,401,48,46
2020-09-01,63,Spry Strategies,600,45.345,49.34
2020-09-01,63,Quinnipiac,1235,48,45
2020-09-01,63,Quinnipiac,1107,52,44
2020-09-01,63,Global Strategy Group,800,51.5,40
2020-09-01,63,Rasmussen (Pulse Opinion Research),2500,48.8,45.1
2020-09-01,63,Anzalone Liszt Grove,500,49,45
2020-09-01,63,Morning Consult,809,52,42
2020-09-01,63,USC Dornsife,5076,52.55,40.87
2020-09-01,63,USC Dornsife,5075,53.16,40.61
2020-08-31,64,Emerson College Polling Society,1567,51.46,48.54
2020-08-31,64,Landmark Communications,500,40.5,47.9
2020-08-31,64,Morning Consult,12000,51,43
2020-08-31,64,SurveyMonkey,9259,51.66,46.49
2020-08-31,64,Basswood Research,800,47.45,48.45
2020-08-31,64,Monmouth U.,400,48.5,46.5
2020-08-31,64,Quinnipiac,1081,52,42
2020-08-31,64,Qriously,1998,45.71,41.05
2020-08-31,64,Hodas & Associates,600,51.12,44.95
2020-08-31,64,Morning Consult,819,53,42
2020-08-31,64,USC Dornsife,5009,52.42,40.48
2020-08-31,64,USC Dornsife,5008,53.35,40.37
2020-08-31,64,SoonerPoll.com,379,34.7,59.6
2020-08-31,64,SurveyMonkey,3220,47.53,50.76
2020-08-31,64,SurveyMonkey,211,25.07,74.11
2020-08-31,64,SurveyMonkey,496,32.48,65.15
2020-08-31,64,SurveyMonkey,1913,48.38,49.15
2020-08-31,64,SurveyMonkey,7489,60.69,37.47
2020-08-31,64,SurveyMonkey,236,70.48,29.08
2020-08-31,64,SurveyMonkey,2626,57.25,40.57
2020-08-31,64,SurveyMonkey,893,41.46,57.02
2020-08-31,64,SurveyMonkey,12607,46.36,51.79
2020-08-31,64,SurveyMonkey,1796,39.57,59.24
2020-08-31,64,SurveyMonkey,277,38.27,59.18
2020-08-31,64,SurveyMonkey,1326,45.31,53.16
2020-08-31,64,SurveyMonkey,208,56.53,40.55
2020-08-31,64,SurveyMonkey,3531,52.76,44.97
2020-08-31,64,SurveyMonkey,1648,60.21,37.69
2020-08-31,64,SurveyMonkey,1009,49.305,49.375
2020-08-31,64,SurveyMonkey,9969,63.54,34.13
2020-08-31,64,SurveyMonkey,998,50,49
2020-08-31,64,SurveyMonkey,1087,56,43
2020-08-31,64,SurveyMonkey,2309,57,40
2020-08-31,64,SurveyMonkey,444,60,39
2020-08-31,64,SurveyMonkey,560,47,53
2020-08-31,64,SurveyMonkey,269,32,66
2020-08-31,64,SurveyMonkey,2914,48,51
2020-08-31,64,SurveyMonkey,1939,51,47.5
2020-08-31,64,SurveyMonkey,607,36,61
2020-08-31,64,SurveyMonkey,1863,44,54
2020-08-31,64,SurveyMonkey,2962,49,48
2020-08-31,64,SurveyMonkey,502,61,37
2020-08-31,64,SurveyMonkey,1813,66,31
2020-08-31,64,SurveyMonkey,2286,69,29
2020-08-31,64,SurveyMonkey,2587,38,59
2020-08-31,64,SurveyMonkey,1231,38,60
2020-08-31,64,SurveyMonkey,922,45,54
2020-08-31,64,SurveyMonkey,1672,43,55
2020-08-31,64,SurveyMonkey,6773,60,38
2020-08-31,64,SurveyMonkey,737,40,58
2020-08-31,64,SurveyMonkey,983,46,53
2020-08-31,64,SurveyMonkey,362,61,37
2020-08-31,64,SurveyMonkey,2772,49,49
2020-08-31,64,SurveyMonkey,12286,48,50
2020-08-31,64,SurveyMonkey,348,67,32
2020-08-31,64,SurveyMonkey,252,83,16
2020-08-31,64,SurveyMonkey,2385,57,41
2020-08-31,64,SurveyMonkey,17537,63,35
2020-08-31,64,SurveyMonkey,6456,47,52
2020-08-31,64,SurveyMonkey,689,32,67
2020-08-31,64,SurveyMonkey,1220,33,65
2020-08-31,64,SurveyMonkey,472,42,57
2020-08-30,65,Morning Consult,4000,52,43
2020-08-30,65,East Carolina University,1101,46.6,48.7
2020-08-30,65,Léger,852,49,42
2020-08-30,65,Morning Consult,12966,51,43
2020-08-30,65,The Tyson Group,600,40,50
2020-08-30,65,SurveyMonkey,8979,51.74,46.39
2020-08-30,65,Selzer,827,49,41
2020-08-30,65,AtlasIntel,4210,49.4,46.3
2020-08-30,65,Morning Consult,943,52,42
2020-08-30,65,Morning Consult,1392,49,46
2020-08-30,65,Morning Consult,1424,52,42
2020-08-30,65,Morning Consult,811,52,43
2020-08-30,65,Morning Consult,638,51,41
2020-08-30,65,Morning Consult,2632,47,48
2020-08-30,65,Morning Consult,647,50,43
2020-08-30,65,Morning Consult,1811,45,50
2020-08-30,65,Morning Consult,1567,49,47
2020-08-30,65,Morning Consult,2158,49,45
2020-08-30,65,Morning Consult,3790,49,47
2020-08-30,65,University of Nevada Las Vegas Lee Business School,682,44,38.6
2020-08-30,65,USC Dornsife,4911,52.53,40.58
2020-08-30,65,USC Dornsife,4910,53.36,40.47
2020-08-29,66,John Zogby Strategies/EMI Research Solutions,1007,46.5,42
2020-08-29,66,Morning Consult,4000,51,43
2020-08-29,66,RMG Research,915,48,44
2020-08-29,66,Morning Consult,12000,51,43
2020-08-29,66,SurveyMonkey,12255,51.55,46.36
2020-08-29,66,Morning Consult,797,51,43
2020-08-29,66,USC Dornsife,4869,52.41,40.3
2020-08-29,66,USC Dornsife,4868,53.22,40.31
2020-08-28,67,Morning Consult,4035,50,44
2020-08-28,67,Trafalgar Group,1015,41.2,51.9
2020-08-28,67,Morning Consult,12000,50,43
2020-08-28,67,SurveyMonkey,15759,51.47,46.5
2020-08-28,67,LOC Wick,400,47.5,49.25
2020-08-28,67,Opinium,700,53.45,39.99
2020-08-28,67,Morning Consult,797,51,42
2020-08-28,67,USC Dornsife,4802,51.79,40.9
2020-08-28,67,USC Dornsife,4801,52.62,40.76
2020-08-27,68,Emerson College Polling Society,763,69.44,30.56
2020-08-27,68,Morning Consult,12000,51,44
2020-08-27,68,Rasmussen (Pulse Opinion Research),1000,47.82,48.15
2020-08-27,68,SurveyMonkey,15915,51.58,46.27
2020-08-27,68,Expedition Strategies,400,44,48
2020-08-27,68,Morning Consult,797,52,42
2020-08-27,68,USC Dornsife,4736,51.75,40.66
2020-08-27,68,USC Dornsife,4735,52.83,40.32
2020-08-26,69,Redfield & Wilton Strategies,1595,48.85,38.83
2020-08-26,69,Morning Consult,12000,51,43
2020-08-26,69,SurveyMonkey,18704,51.28,46.61
2020-08-26,69,Opinium,1257,53.6,39.11
2020-08-26,69,Opinium,684,50.4,43.1
2020-08-26,69,Morning Consult,797,52,42
2020-08-26,69,USC Dornsife,4634,51.97,40.19
2020-08-26,69,USC Dornsife,4633,53.24,39.67
2020-08-25,70,Morning Consult,12000,51,43
2020-08-25,70,SurveyMonkey,15902,50.69,47.27
2020-08-25,70,Data for Progress,2295,48,45
2020-08-25,70,The Tyson Group,906,48,44
2020-08-25,70,Rasmussen (Pulse Opinion Research),2500,45.69,44.72
2020-08-25,70,Morning Consult,797,51,42
2020-08-25,70,USC Dornsife,4515,52.21,39.94
2020-08-25,70,USC Dornsife,4511,53.78,39.43
2020-08-24,71,Morning Consult,12000,52,42
2020-08-24,71,David Binder Research,800,61,31
2020-08-24,71,SurveyMonkey,15332,50.55,47.54
2020-08-24,71,Greenberg Quinlan Rosner,500,52,43
2020-08-24,71,Morning Consult,797,50,43
2020-08-24,71,USC Dornsife,4325,52.53,40.03
2020-08-24,71,USC Dornsife,4317,54.03,39.45
2020-08-23,72,Morning Consult,4810,52,42
2020-08-23,72,Morning Consult,13272,52,42
2020-08-23,72,Léger,887,49,40
2020-08-23,72,Change Research,2362,51,43
2020-08-23,72,Change Research,344,49,47
2020-08-23,72,Change Research,1262,49,46
2020-08-23,72,Change Research,809,50,44
2020-08-23,72,Change Research,560,48,47
2020-08-23,72,Change Research,984,49,46
2020-08-23,72,Change Research,925,49,44
2020-08-23,72,SurveyMonkey,11023,51.17,47.24
2020-08-23,72,Morning Consult,1541,49,46
2020-08-23,72,Trafalgar Group,1011,45.4,46.2
2020-08-23,72,Trafalgar Group,1048,45.2,46.6
2020-08-23,72,Morning Consult,797,51,43
2020-08-22,73,YouGov,934,52,42
2020-08-22,73,Morning Consult,12000,52,43
2020-08-22,73,SurveyMonkey,14650,52.24,46.06
2020-08-22,73,Morning Consult,797,50,44
2020-08-22,73,Roanoke College,566,53,39
2020-08-21,74,Morning Consult,4377,52,43
2020-08-21,74,Morning Consult,12000,51,43
2020-08-21,74,SurveyMonkey,17663,52.67,45.61
2020-08-21,74,Morning Consult,797,50,43
2020-08-20,75,Redfield & Wilton Strategies,1647,49.33,39.2
2020-08-20,75,Morning Consult,12000,52,42
2020-08-20,75,SurveyMonkey,20401,52.84,45.13
2020-08-20,75,Hodas & Associates,600,51.91,43.7
2020-08-20,75,Morning Consult,797,51,43
2020-08-19,76,Morning Consult,12000,51,43
2020-08-19,76,Zogby,901,46,43
2020-08-19,76,The Tyson Group,600,44,48
2020-08-19,76,SurveyMonkey,19511,52.7,45.21
2020-08-19,76,Redfield & Wilton Strategies,672,49,39
2020-08-19,76,Morning Consult,797,51,42
2020-08-18,77,Redfield & Wilton Strategies,856,47,38
2020-08-18,77,Redfield & Wilton Strategies,812,50,38
2020-08-18,77,Morning Consult,12000,52,42
2020-08-18,77,SurveyMonkey,14944,51.86,46.06
2020-08-18,77,Trafalgar Group,1141,46.9,46.5
2020-08-18,77,Echelon Insights,1000,52,38.5
2020-08-18,77,Rasmussen (Pulse Opinion Research),2500,47.74,44.06
2020-08-18,77,Morning Consult,797,50,43
2020-08-17,78,Morning Consult,4141,51,43
2020-08-17,78,Redfield & Wilton Strategies,967,44,46
2020-08-17,78,Redfield & Wilton Strategies,1006,48,41
2020-08-17,78,Morning Consult,12000,51,43
2020-08-17,78,SurveyMonkey,11512,51.94,45.92
2020-08-17,78,Trafalgar Group,1002,37.9,54.3
2020-08-17,78,Muhlenberg,416,49,45
2020-08-17,78,Morning Consult,797,48,45
2020-08-16,79,Redfield & Wilton Strategies,1280,49,41
2020-08-16,79,The Political Matrix/The Listener Group,1000,42,53
2020-08-16,79,Morning Consult,11809,51,43
2020-08-16,79,SurveyMonkey,11608,51.82,46.1
2020-08-16,79,Morning Consult,788,49,43
2020-08-16,79,Morning Consult,947,45,47
2020-08-16,79,Morning Consult,1265,46,47
2020-08-16,79,Morning Consult,1212,50,44
2020-08-16,79,Morning Consult,601,51,41
2020-08-16,79,Morning Consult,2559,46,47
2020-08-16,79,Morning Consult,615,50,42
2020-08-16,79,Morning Consult,1744,45,49
2020-08-16,79,Morning Consult,1493,49,46
2020-08-16,79,Morning Consult,1777,50,44
2020-08-16,79,Morning Consult,3484,50,45
2020-08-15,80,YouGov,1027,50,41
2020-08-15,80,Landmark Communications,500,44.5,47.4
2020-08-15,80,Morning Consult,12000,51,43
2020-08-15,80,SurveyMonkey,15517,51.93,45.92
2020-08-15,80,ABC News,707,54,44
2020-08-15,80,Hodas & Associates,600,52.27,40.93
2020-08-15,80,The Tyson Group,750,46,44
2020-08-15,80,Morning Consult,797,50,43
2020-08-14,81,Data for Progress,1143,50,41
2020-08-14,81,YouGov,2152,52,42
2020-08-14,81,Morning Consult,12000,51,42
2020-08-14,81,SurveyMonkey,18730,50.82,47.18
2020-08-14,81,Morning Consult,797,50,43
2020-08-13,82,Morning Consult,12000,51,42
2020-08-13,82,Global Strategy Group,700,47,45
2020-08-13,82,SurveyMonkey,18559,50.61,47.24
2020-08-13,82,DKC Analytics,500,52,33
2020-08-13,82,Morning Consult,797,50,43
2020-08-12,83,Morning Consult,3280,51,43
2020-08-12,83,Redfield & Wilton Strategies,1662,48.14,40.94
2020-08-12,83,Morning Consult,12000,51,43
2020-08-12,83,SurveyMonkey,18313,50.98,46.82
2020-08-12,83,Anzalone Liszt Grove,800,43,50
2020-08-12,83,Morning Consult,797,50,42
2020-08-11,84,Morning Consult,4000,51,42
2020-08-11,84,Morning Consult,12000,50,43
2020-08-11,84,SurveyMonkey,14370,51.52,46.26
2020-08-11,84,Rasmussen (Pulse Opinion Research),3000,49.4,42.53
2020-08-11,84,Morning Consult,797,50,42
2020-08-10,85,Morning Consult,4000,50,43
2020-08-10,85,Emerson College Polling Society,733,51,49
2020-08-10,85,Emerson College Polling Society,661,53.3,46.7
2020-08-10,85,Emerson College Polling Society,673,49.41,50.59
2020-08-10,85,Emerson College Polling Society,843,53.31,46.69
2020-08-10,85,Morning Consult,12000,51,43
2020-08-10,85,SurveyMonkey,11367,51.45,46.37
2020-08-10,85,Harper Polling,600,45,44
2020-08-10,85,Morning Consult,797,50,43
2020-08-09,86,Morning Consult,4000,50,43
2020-08-09,86,Redfield & Wilton Strategies,1904,61,25
2020-08-09,86,Morning Consult,11967,51,43
2020-08-09,86,Change Research,2143,50,44
2020-08-09,86,Change Research,428,45,44
2020-08-09,86,Change Research,469,50,44
2020-08-09,86,Change Research,413,48,43
2020-08-09,86,Change Research,491,47,48
2020-08-09,86,Change Research,456,48,44
2020-08-09,86,Change Research,384,47,43
2020-08-09,86,SurveyMonkey,11623,51.41,46.56
2020-08-09,86,MassINC Polling Group,501,63,27
2020-08-09,86,SurveyUSA,1202,41,48
2020-08-09,86,Marquette Law School,694,50,46
2020-08-09,86,Morning Consult,797,50,43
2020-08-09,86,Garin Hart Yang,600,43,53
2020-08-09,86,Critical Insights,453,45,38
2020-08-08,87,Morning Consult,12000,51,43
2020-08-08,87,SurveyUSA,623,46,44
2020-08-08,87,SurveyMonkey,16479,51.66,46.33
2020-08-08,87,Trafalgar Group,1013,44.8,46.2
2020-08-08,87,Morning Consult,797,51,43
2020-08-07,88,Pulse Opinion Research,750,47.26,48.36
2020-08-07,88,Morning Consult,12000,51,42
2020-08-07,88,SurveyMonkey,20812,51.96,46.02
2020-08-07,88,YouGov,1211,49,43
2020-08-07,88,YouGov,994,48,42
2020-08-07,88,Léger,1007,46,NA
2020-08-07,88,Léger,1019,47,39
2020-08-07,88,Morning Consult,797,51,42
2020-08-06,89,Pulse Opinion Research,750,55.17,42.56
2020-08-06,89,Morning Consult,12000,51,42
2020-08-06,89,SurveyMonkey,21159,51.78,46.08
2020-08-06,89,Lake Research Partners/The Tarrance Group,1000,53.28,39.99
2020-08-06,89,Morning Consult,797,51,41
2020-08-05,90,Morning Consult,12000,51,42
2020-08-05,90,SurveyMonkey,20765,51.48,46.2
2020-08-05,90,Trafalgar Group,1015,43.4,49.4
2020-08-05,90,Morning Consult,797,51,41
2020-08-04,91,Research Co.,1018,48,38
2020-08-04,91,OH Predictive Insights / MBQF,603,49,45
2020-08-04,91,Morning Consult,12000,51,42
2020-08-04,91,OnMessage Inc.,400,48.5,48.25
2020-08-04,91,SurveyMonkey,15849,51.02,46.92
2020-08-04,91,Greenberg Quinlan Rosner,500,52,43
2020-08-04,91,Rasmussen (Pulse Opinion Research),2500,47.91,45.4
2020-08-04,91,Morning Consult,797,51,41
2020-08-03,92,Morning Consult,12000,51,42
2020-08-03,92,SurveyMonkey,12024,51.92,46.4
2020-08-03,92,Monmouth U.,401,46.5,47.5
2020-08-03,92,TargetSmart,1249,47,46
2020-08-03,92,Morning Consult,797,51,41
2020-08-02,93,Emerson College Polling Society,584,45.51,54.49
2020-08-02,93,Morning Consult,11568,51,42
2020-08-02,93,SurveyMonkey,11982,52.17,46.38
2020-08-02,93,Morning Consult,609,36,58
2020-08-02,93,Morning Consult,793,35,59
2020-08-02,93,Morning Consult,741,44,49
2020-08-02,93,Morning Consult,2576,47,46
2020-08-02,93,Morning Consult,900,38,55
2020-08-02,93,Data for Progress,1215,46,43.5
2020-08-02,93,Data for Progress,1101,43.5,45
2020-08-02,93,Data for Progress,866,51,42.5
2020-08-02,93,Data for Progress,1170,47.5,44.5
2020-08-02,93,Morning Consult,797,52,41
2020-08-01,94,Morning Consult,12000,50,43
2020-08-01,94,SurveyMonkey,17393,52.02,46.39
2020-08-01,94,Morning Consult,797,51,42
2020-07-31,95,David Binder Research,200,51.75,40.5
2020-07-31,95,Morning Consult,12000,50,43
2020-07-31,95,SurveyMonkey,23068,50.3,47.8
2020-07-31,95,YouGov,1129,48,44
2020-07-31,95,YouGov,1109,46,45
2020-07-31,95,Morning Consult,797,50,42
2020-07-31,95,SurveyMonkey,3694,46.48,51.79
2020-07-31,95,SurveyMonkey,246,27.69,70.31
2020-07-31,95,SurveyMonkey,494,31.78,67.3
2020-07-31,95,SurveyMonkey,2173,50.24,47.7
2020-07-31,95,SurveyMonkey,7691,61.52,36.82
2020-07-31,95,SurveyMonkey,368,71.18,26.8
2020-07-31,95,SurveyMonkey,3178,54.94,43.4
2020-07-31,95,SurveyMonkey,1037,39.97,58.35
2020-07-31,95,SurveyMonkey,13721,46.15,52.02
2020-07-31,95,SurveyMonkey,2481,37.73,60.69
2020-07-31,95,SurveyMonkey,396,35.22,62.52
2020-07-31,95,SurveyMonkey,1700,44.48,53.45
2020-07-31,95,SurveyMonkey,253,60.07,38.9
2020-07-31,95,SurveyMonkey,4208,50.29,47.78
2020-07-31,95,SurveyMonkey,1890,61.1,37.83
2020-07-31,95,SurveyMonkey,1410,34.35,64.16
2020-07-31,95,SurveyMonkey,10280,63.32,34.38
2020-07-31,95,SurveyMonkey,1021,46.57,51.8
2020-07-31,95,SurveyMonkey,904,49.45,48.4
2020-07-31,95,SurveyMonkey,2426,60.85,37.38
2020-07-31,95,SurveyMonkey,574,59.74,38.7
2020-07-31,95,SurveyMonkey,910,44.35,53.74
2020-07-31,95,SurveyMonkey,261,35.71,63.02
2020-07-31,95,SurveyMonkey,3466,48.59,49.52
2020-07-31,95,SurveyMonkey,527,43.78,53.05
2020-07-31,95,SurveyMonkey,733,48.26,50.36
2020-07-31,95,SurveyMonkey,2261,44.06,53.92
2020-07-31,95,SurveyMonkey,2288,51.07,46.65
2020-07-31,95,SurveyMonkey,3083,49.49,48.26
2020-07-31,95,SurveyMonkey,1911,66.28,31.69
2020-07-31,95,SurveyMonkey,2509,71.79,26.34
2020-07-31,95,SurveyMonkey,2998,38.63,59.51
2020-07-31,95,SurveyMonkey,1709,36.8,61.75
2020-07-31,95,SurveyMonkey,1295,47.38,50.55
2020-07-31,95,SurveyMonkey,2175,42.57,55.99
2020-07-31,95,SurveyMonkey,7565,59.25,38.38
2020-07-31,95,SurveyMonkey,671,35.23,62.8
2020-07-31,95,SurveyMonkey,1095,44.95,53.6
2020-07-31,95,SurveyMonkey,356,61.54,36.77
2020-07-31,95,SurveyMonkey,3745,45.22,53
2020-07-31,95,SurveyMonkey,13945,49.29,48
2020-07-31,95,SurveyMonkey,453,67.32,31
2020-07-31,95,SurveyMonkey,290,90.53,8
2020-07-31,95,SurveyMonkey,1360,59.38,38.67
2020-07-31,95,SurveyMonkey,2337,57.78,40.36
2020-07-31,95,SurveyMonkey,19027,63.1,34.77
2020-07-31,95,SurveyMonkey,4995,47.31,50.52
2020-07-31,95,SurveyMonkey,747,32.41,65.77
2020-07-31,95,SurveyMonkey,1583,34.89,63.03
2020-07-31,95,SurveyMonkey,412,42.72,54.84
2020-07-30,96,Emerson College Polling Society,964,53.25,46.75
2020-07-30,96,DFM Research,572,36,56
2020-07-30,96,Morning Consult,12000,50,43
2020-07-30,96,SurveyMonkey,23570,50.45,47.61
2020-07-30,96,EPIC/MRA,600,51,40
2020-07-30,96,Morning Consult,797,51,42
2020-07-29,97,Morning Consult,12000,50,43
2020-07-29,97,Global Strategy Group,400,51,44
2020-07-29,97,SurveyMonkey,22144,50.54,47.54
2020-07-29,97,Morning Consult,797,50,41
2020-07-28,98,Morning Consult,12000,51,42
2020-07-28,98,SurveyMonkey,15890,51.49,46.76
2020-07-28,98,Øptimus,914,47.5,40.4
2020-07-28,98,Rasmussen (Pulse Opinion Research),2500,48.29,42.19
2020-07-28,98,Morning Consult,797,50,42
2020-07-28,98,U. New Hampshire,1893,53,40
2020-07-27,99,Morning Consult,12000,51,42
2020-07-27,99,SurveyMonkey,11689,51.1,47.03
2020-07-27,99,Monmouth U.,402,46.5,48.5
2020-07-27,99,SurveyUSA,534,62,28
2020-07-27,99,Hodas & Associates,600,52.1,37.9
2020-07-27,99,UC Berkeley,6756,67,28
2020-07-27,99,YouGov Blue/Data for Progress,1059,51,45
2020-07-27,99,Morning Consult,797,50,43
2020-07-26,100,Morning Consult,12235,51,43
2020-07-26,100,Change Research,1039,51,42
2020-07-26,100,Change Research,365,47,45
2020-07-26,100,Change Research,685,48,45
2020-07-26,100,Change Research,413,46,42
2020-07-26,100,Change Research,284,49,46
2020-07-26,100,Change Research,382,48,46
2020-07-26,100,Change Research,392,48,43
2020-07-26,100,SurveyMonkey,11226,50.67,47.32
2020-07-26,100,Morning Consult,908,49,42
2020-07-26,100,Morning Consult,616,52,39
2020-07-26,100,Morning Consult,3760,49,46
2020-07-26,100,Morning Consult,1337,47,46
2020-07-26,100,Morning Consult,1320,52,42
2020-07-26,100,Morning Consult,662,47,44
2020-07-26,100,Morning Consult,1504,47,47
2020-07-26,100,Morning Consult,1741,45,48
2020-07-26,100,Morning Consult,2092,50,42
2020-07-26,100,Morning Consult,2685,47,45
2020-07-26,100,Morning Consult,1156,52,41
2020-07-26,100,Morning Consult,809,50,43
2020-07-25,101,Trafalgar Group,1129,49.2,44.2
2020-07-25,101,Morning Consult,12000,50,42
2020-07-25,101,SurveyMonkey,16260,50.2,47.43
2020-07-25,101,Morning Consult,797,49,43
2020-07-24,102,Gravis Marketing,1006,48,45
2020-07-24,102,Morning Consult,12000,51,42
2020-07-24,102,Cardinal Point Analytics (CardinalGPS),735,46.8,48.4
2020-07-24,102,SurveyMonkey,20777,50.29,47.53
2020-07-24,102,YouGov,1401,51,41
2020-07-24,102,YouGov,1156,48,42
2020-07-24,102,YouGov,1211,45,46
2020-07-24,102,Redfield & Wilton Strategies,811,49,37
2020-07-24,102,Redfield & Wilton Strategies,742,45,35
2020-07-24,102,Colby College,888,50,38
2020-07-24,102,Colby College,425,55,35
2020-07-24,102,Colby College,449,45,42
2020-07-24,102,Morning Consult,797,49,44
2020-07-23,103,Harris Poll,1786,55,45
2020-07-23,103,Morning Consult,12000,51,42
2020-07-23,103,Zogby,1516,44,40
2020-07-23,103,Zogby,811,43,43
2020-07-23,103,Zogby,805,43,41
2020-07-23,103,Zogby,809,44,41.5
2020-07-23,103,SurveyMonkey,21941,50.9,46.97
2020-07-23,103,Mason-Dixon,625,50,46
2020-07-23,103,Redfield & Wilton Strategies,858,46,38
2020-07-23,103,Morning Consult,797,48,44
2020-07-22,104,Gravis Marketing,796,50,42
2020-07-22,104,Gravis Marketing,754,51,42
2020-07-22,104,Morning Consult,12000,51,42
2020-07-22,104,SurveyMonkey,22716,51.46,46.69
2020-07-22,104,Echelon Insights,1000,51.5,37.5
2020-07-22,104,Hodas & Associates,600,50.83,44.67
2020-07-22,104,Strategies 360,400,46,48
2020-07-22,104,Morning Consult,797,47,45
2020-07-21,105,Morning Consult,12000,50,42
2020-07-21,105,Redfield & Wilton Strategies,919,43,42
2020-07-21,105,Redfield & Wilton Strategies,1121,48,41
2020-07-21,105,Redfield & Wilton Strategies,1016,48,41
2020-07-21,105,SurveyMonkey,17583,51.87,46.24
2020-07-21,105,Rasmussen (Pulse Opinion Research),2500,46.76,44.66
